charge	min	max	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
neg	919.0	920.0	1	2	2	1	5	2	2	1	1	1	2	4	2	2	2	2	4	4	1	0	2	1	1	7	1	3	4	5	5	0	0	3	3	2	5	2	2	1	1
neg	920.0	921.0	0	5	4	1	0	7	1	1	2	0	2	0	2	3	1	1	2	0	3	1	1	5	1	0	4	4	6	10	5	4	2	0	1	0	2	0	1	0	4
neg	921.0	922.0	3	1	1	6	3	2	0	1	2	3	2	0	2	3	1	1	1	3	1	4	3	1	1	4	3	6	7	9	3	1	2	2	1	3	1	3	1	0	1
neg	922.0	923.0	1	0	3	2	0	0	0	0	0	0	0	0	1	3	1	1	1	1	0	0	1	2	1	2	1	2	4	4	4	1	4	2	1	0	1	1	1	0	5
neg	923.0	924.0	3	2	2	5	0	0	0	2	3	1	1	2	4	3	3	1	2	2	2	1	2	3	2	0	3	2	10	7	6	0	2	1	7	0	4	2	0	0	3
neg	924.0	925.0	4	3	2	3	4	4	5	5	5	2	1	1	2	4	3	1	5	4	5	4	5	0	4	2	0	2	3	7	7	0	1	3	1	4	1	3	1	2	3
neg	925.0	926.0	2	2	4	1	0	2	0	0	0	0	0	2	0	0	1	2	0	1	0	0	0	0	1	0	1	4	3	7	6	2	2	4	3	5	4	4	7	2	0
neg	926.0	927.0	0	1	1	0	1	0	1	3	0	0	0	1	2	0	0	0	2	1	1	0	0	2	1	1	3	4	5	4	6	0	3	0	1	0	1	3	1	5	3
neg	927.0	928.0	2	1	1	1	0	1	1	0	1	1	0	1	1	0	0	2	0	3	1	0	2	1	1	5	0	2	6	7	9	2	2	1	2	1	0	2	1	3	1
neg	928.0	929.0	2	2	2	3	3	4	1	2	1	0	2	0	3	2	0	0	0	5	5	2	2	5	2	2	3	4	6	9	3	2	3	0	0	2	3	3	1	1	1
neg	929.0	930.0	0	1	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	5	0	0	0	1	3	4	3	0	7	14	6	3	3	2	3	1	4	1	4	3	1
neg	930.0	931.0	3	3	1	3	2	1	2	1	2	1	0	2	2	2	3	1	1	1	2	2	1	4	4	2	4	5	7	8	1	0	1	1	2	2	2	1	0	3	4
neg	931.0	932.0	2	2	4	1	2	3	1	1	1	2	2	5	2	1	2	2	1	2	1	1	2	2	4	1	3	6	8	8	3	1	2	2	1	2	4	6	2	2	2
neg	932.0	933.0	4	3	1	5	3	3	2	3	2	3	4	0	3	5	2	3	2	4	3	4	1	2	0	2	3	4	7	8	6	1	1	3	5	2	4	4	0	2	3
neg	933.0	934.0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	2	0	1	0	4	11	4	5	3	4	0	0	0	5	4	0	4	1
neg	934.0	935.0	5	6	3	4	4	9	1	5	5	5	5	2	6	5	2	4	1	4	5	5	6	4	2	3	0	1	10	6	7	0	1	1	2	3	5	3	2	2	0
neg	935.0	936.0	2	2	0	0	3	4	0	1	3	1	2	1	0	2	2	0	1	2	2	7	2	1	2	2	1	3	9	10	7	1	4	0	0	0	1	1	0	2	0
neg	936.0	937.0	1	1	3	0	1	1	1	2	1	0	1	0	2	3	0	0	0	0	0	0	0	3	0	4	0	2	8	12	7	0	2	0	1	1	1	2	0	0	2
neg	937.0	938.0	4	4	1	1	3	4	0	1	0	1	3	0	1	1	0	1	0	1	1	2	2	1	1	2	1	3	7	9	3	0	3	0	1	2	3	1	0	0	0
neg	938.0	939.0	2	2	4	2	1	1	1	1	1	1	1	0	0	2	2	1	1	1	1	2	2	0	0	2	1	0	0	5	5	0	4	1	2	1	2	2	2	2	1
neg	939.0	940.0	2	1	0	3	4	3	0	0	1	2	3	2	1	2	0	1	0	2	0	1	1	3	1	2	1	3	3	6	7	0	4	2	3	2	4	2	1	0	0
neg	940.0	941.0	0	4	3	0	1	1	5	4	0	1	2	3	0	1	2	0	3	1	2	1	2	2	2	3	2	4	8	7	2	0	1	1	1	3	2	5	0	3	6
neg	941.0	942.0	1	2	1	1	0	3	0	0	1	1	2	3	1	1	2	1	0	1	1	1	1	1	1	3	2	2	7	10	8	1	0	4	2	3	2	0	4	2	1
neg	942.0	943.0	0	0	1	0	1	1	1	2	0	0	0	0	2	0	0	2	1	0	1	0	0	0	2	3	1	0	7	8	4	0	3	0	0	1	1	0	2	4	2
neg	943.0	944.0	1	3	1	1	1	3	0	0	2	0	2	5	3	0	0	1	0	2	1	2	1	4	0	1	0	2	9	10	11	2	5	2	0	1	2	1	2	5	1
neg	944.0	945.0	0	0	1	0	3	1	0	1	1	0	1	1	4	0	0	0	0	0	0	0	0	5	3	2	3	4	4	9	2	1	4	1	1	0	2	3	1	2	2
neg	945.0	946.0	2	3	1	1	0	3	2	2	1	0	0	3	2	1	1	2	2	3	2	1	3	2	0	3	0	4	9	7	4	1	0	1	5	1	5	4	2	5	2
neg	946.0	947.0	3	5	4	3	1	3	2	5	2	0	2	1	6	1	1	1	1	3	2	3	3	2	4	1	2	0	6	8	3	1	1	1	0	1	1	3	1	0	6
neg	947.0	948.0	0	0	1	0	2	1	0	0	1	2	1	2	1	0	0	0	1	1	1	3	0	0	2	0	2	6	4	19	7	0	1	1	1	1	1	1	1	0	2
neg	948.0	949.0	4	1	0	3	2	2	1	1	1	0	3	3	4	0	0	0	2	3	0	2	1	0	4	3	2	1	6	6	5	0	2	1	0	1	1	1	2	1	3
neg	949.0	950.0	0	1	0	0	0	2	1	0	1	1	1	1	1	0	0	0	1	1	2	1	0	2	0	5	1	2	5	7	10	1	4	0	0	1	4	2	1	3	2
neg	950.0	951.0	1	0	1	1	2	2	0	1	0	0	1	3	2	1	2	2	2	1	1	2	1	1	1	3	1	2	5	5	5	0	5	0	1	0	1	4	0	4	3
neg	951.0	952.0	1	0	1	2	1	4	1	2	1	1	1	4	4	1	0	0	1	4	2	0	0	0	0	0	0	1	6	8	5	2	1	2	2	1	4	1	2	1	1
neg	952.0	953.0	1	6	2	2	3	2	4	3	2	3	3	3	1	5	1	4	5	3	2	1	2	2	1	1	0	1	9	4	3	1	4	2	2	3	5	3	2	2	3
neg	953.0	954.0	0	3	2	0	3	2	1	1	1	2	2	1	0	2	2	0	1	4	0	1	2	2	0	1	1	4	5	9	3	1	2	2	4	2	4	8	3	3	3
neg	954.0	955.0	2	1	1	2	2	1	1	2	2	2	2	0	2	3	1	1	2	1	1	1	2	0	3	1	0	0	9	8	4	0	1	1	1	1	3	2	2	0	2
neg	955.0	956.0	5	3	3	3	1	4	0	0	1	0	1	2	3	2	1	0	3	1	2	2	2	2	2	0	1	3	9	7	9	1	3	5	4	2	7	3	5	4	0
neg	956.0	957.0	0	1	4	0	0	1	4	1	0	1	1	0	0	3	1	0	3	3	3	1	2	1	2	2	2	1	6	4	4	1	1	0	1	1	2	0	0	2	5
neg	957.0	958.0	4	5	2	5	8	6	2	1	2	5	6	5	5	1	6	3	3	8	4	5	4	1	1	3	0	9	5	12	6	3	3	5	5	5	5	5	4	8	4
neg	958.0	959.0	3	0	2	2	2	5	1	0	1	0	0	2	3	1	0	0	3	4	1	3	3	1	2	0	3	3	3	5	8	1	5	2	2	0	3	0	0	2	4
neg	959.0	960.0	11	9	2	2	4	6	4	4	5	4	5	4	2	3	4	6	2	6	5	4	2	0	3	2	0	1	9	11	9	5	6	2	2	4	2	2	2	3	1
neg	960.0	961.0	1	2	0	1	2	2	1	3	1	0	0	3	1	1	0	1	1	0	2	0	1	1	2	3	3	1	1	5	7	1	4	1	2	1	0	3	1	3	4
neg	961.0	962.0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	1	1	0	1	1	0	0	2	1	2	7	5	0	3	3	2	2	1	3	2	1	3
neg	962.0	963.0	10	10	8	2	4	5	5	5	2	6	5	3	2	6	6	7	5	3	3	2	2	2	3	2	3	3	14	8	5	6	3	2	3	6	1	3	3	2	3
neg	963.0	964.0	6	1	2	4	2	2	1	1	1	1	1	4	1	1	0	1	0	1	1	1	2	2	1	0	2	2	11	6	4	0	0	1	1	1	0	0	2	4	0
neg	964.0	965.0	12	8	4	2	3	3	2	3	1	3	3	4	4	1	2	5	3	1	1	3	0	0	4	2	3	2	10	7	9	8	1	2	2	0	6	2	3	4	6
neg	965.0	966.0	1	1	1	1	1	3	1	1	0	2	1	1	1	1	0	1	1	2	2	0	0	2	1	1	1	2	5	15	10	1	2	0	3	0	2	1	0	2	6
neg	966.0	967.0	5	6	3	0	2	2	0	4	2	3	0	3	1	2	3	4	2	3	1	1	0	1	1	2	4	2	4	8	1	4	3	0	2	0	4	0	0	3	2
neg	967.0	968.0	9	7	4	0	1	7	2	3	0	2	3	4	2	0	2	4	3	1	1	4	0	1	2	2	1	3	8	20	9	4	0	0	2	1	2	3	0	4	3
neg	968.0	969.0	0	1	0	0	3	2	0	1	1	0	0	2	2	0	0	1	1	1	0	2	3	1	0	0	2	0	8	10	4	1	0	0	1	1	1	2	1	5	2
neg	969.0	970.0	2	1	3	3	4	5	4	1	1	0	2	2	1	2	0	0	0	0	2	3	3	1	1	1	1	5	3	14	5	1	3	2	3	1	4	4	2	3	0
neg	970.0	971.0	4	1	1	5	4	2	1	2	3	1	3	0	3	3	1	1	1	2	3	1	3	2	0	0	1	0	5	2	8	1	0	0	0	1	0	2	0	0	0
neg	971.0	972.0	5	5	5	4	1	1	2	0	3	2	3	4	3	2	2	0	1	1	2	1	2	1	1	1	4	1	2	8	5	1	1	3	2	3	2	5	2	3	0
neg	972.0	973.0	3	2	9	2	2	3	6	2	4	3	1	1	0	5	2	1	4	3	4	2	4	0	3	1	1	2	6	7	10	1	0	0	1	1	0	2	1	2	6
neg	973.0	974.0	3	6	1	3	3	2	1	2	1	1	1	3	2	0	1	2	0	1	1	2	2	1	2	3	4	2	16	7	8	0	1	2	3	2	3	1	4	1	2
neg	974.0	975.0	3	1	6	2	1	5	2	2	0	2	1	2	1	3	1	2	3	1	1	0	1	1	5	1	1	1	12	9	9	1	1	2	2	1	1	2	1	0	10
neg	975.0	976.0	1	0	2	2	3	3	2	0	0	1	0	2	5	0	0	0	2	2	1	1	0	0	0	0	3	1	10	8	5	0	0	2	1	1	4	1	2	3	2
neg	976.0	977.0	1	0	2	2	0	4	2	3	0	0	0	1	3	0	0	0	1	0	1	1	0	0	2	5	5	2	7	6	6	1	4	1	2	2	8	4	0	5	5
neg	977.0	978.0	0	1	0	1	1	2	0	1	1	0	1	3	3	1	0	1	0	1	0	3	0	0	1	1	2	0	6	13	5	1	0	3	5	2	3	4	3	4	3
neg	978.0	979.0	1	1	1	3	0	0	0	2	0	0	1	0	2	1	0	0	1	3	0	0	0	0	1	2	2	1	3	12	6	2	1	1	1	3	0	0	0	3	2
neg	979.0	980.0	2	1	1	2	1	3	2	0	0	0	2	5	2	2	0	2	0	1	0	2	1	2	2	2	3	4	1	19	8	0	1	3	2	2	1	0	3	5	1
neg	980.0	981.0	0	1	0	0	0	2	0	0	0	1	2	0	1	0	0	1	1	2	1	0	0	1	2	1	1	4	5	10	8	2	1	1	1	0	1	1	0	1	2
neg	981.0	982.0	1	5	2	1	3	5	2	0	3	2	4	6	1	3	2	0	1	3	1	3	4	1	3	2	2	2	7	14	6	0	2	0	2	4	1	5	1	1	2
neg	982.0	983.0	0	3	0	0	1	0	0	1	1	0	0	3	1	0	2	1	2	0	0	0	0	2	0	2	2	2	3	6	3	1	1	1	2	0	2	4	0	1	3
neg	983.0	984.0	2	0	1	1	3	4	0	0	1	1	2	5	0	0	1	0	1	4	0	3	5	1	1	1	2	0	6	8	5	0	1	3	2	2	4	5	2	0	3
neg	984.0	985.0	0	1	0	2	1	1	0	0	1	0	1	3	2	0	0	0	1	2	0	2	0	1	1	0	0	1	9	8	6	1	1	2	3	0	6	2	1	1	7
neg	985.0	986.0	1	4	0	4	1	3	0	1	0	1	2	2	0	3	0	1	0	1	0	1	1	1	1	7	3	1	4	7	10	2	2	3	3	1	7	3	2	1	0
neg	986.0	987.0	1	1	1	1	0	2	1	0	1	1	0	1	1	0	0	1	2	0	0	1	0	1	1	1	0	2	4	5	6	1	4	1	1	2	3	3	0	5	4
neg	987.0	988.0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	2	6	8	7	3	2	1	0	2	1	2	1	1	3
neg	988.0	989.0	3	2	7	2	1	3	2	2	2	4	1	3	3	5	1	3	3	2	2	4	3	5	3	4	1	3	6	8	5	2	3	2	1	2	2	4	2	0	6
neg	989.0	990.0	4	2	1	5	3	3	0	2	2	0	4	0	6	0	0	1	1	1	0	3	2	3	1	3	1	6	9	10	6	1	3	0	3	2	3	4	0	1	2
neg	990.0	991.0	4	1	4	1	1	4	1	1	1	2	1	1	1	3	1	2	3	2	1	2	1	0	1	3	1	1	7	5	0	1	0	1	2	1	4	1	1	0	4
neg	991.0	992.0	2	1	1	0	3	1	0	0	0	0	3	2	4	0	0	1	1	1	0	2	1	0	1	2	1	2	3	6	8	1	2	1	0	1	4	1	2	4	1
neg	992.0	993.0	1	1	0	1	4	0	1	4	0	0	0	2	1	0	0	0	2	0	1	0	2	0	4	4	1	2	6	8	8	2	3	0	0	0	1	1	0	4	5
neg	993.0	994.0	3	1	2	0	1	0	0	0	1	1	1	3	1	1	1	1	1	1	0	0	0	0	1	1	1	2	3	5	10	2	0	2	2	3	1	1	2	2	1
neg	994.0	995.0	1	2	1	0	0	2	0	2	1	0	1	1	3	0	0	1	2	2	0	0	1	1	4	0	2	1	10	8	6	0	3	1	1	0	0	0	2	4	5
neg	995.0	996.0	2	4	2	3	3	4	0	0	3	0	2	2	3	2	0	3	0	4	0	2	1	1	2	1	2	2	8	6	9	1	0	1	3	2	5	5	2	4	2
neg	996.0	997.0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	2	1	5	7	3	0	2	0	2	0	1	1	1	2	2
neg	997.0	998.0	4	6	2	3	5	6	3	1	2	2	5	4	4	1	1	3	1	4	1	4	2	6	2	3	1	4	11	9	7	1	1	2	2	4	5	6	3	5	4
neg	998.0	999.0	1	3	1	3	0	3	0	1	0	0	0	0	1	0	2	0	2	0	1	0	0	1	1	2	2	1	5	9	6	0	3	1	0	0	0	1	0	2	4
neg	999.0	1000.0	1	6	2	1	2	3	1	1	4	1	2	2	1	1	2	2	1	2	2	2	1	2	2	0	3	5	9	4	7	0	1	3	3	2	4	6	4	2	1
neg	1000.0	1001.0	2	1	0	3	3	3	0	1	0	2	3	0	2	1	0	0	1	4	0	3	2	1	2	0	2	4	6	5	7	0	7	1	0	1	0	2	2	2	1
neg	1001.0	1002.0	3	3	6	3	8	5	4	3	2	2	3	3	2	5	2	2	2	8	2	4	1	1	4	0	2	4	8	8	11	4	1	3	4	3	2	5	3	3	1
neg	1002.0	1003.0	1	1	1	2	0	0	1	0	2	0	0	2	0	3	0	1	1	3	2	1	2	1	3	1	1	2	4	9	4	1	2	0	1	2	4	1	0	3	0
neg	1003.0	1004.0	1	4	1	1	2	6	1	1	1	1	1	2	1	0	1	1	1	4	0	3	4	0	2	1	1	4	5	10	7	3	1	0	3	2	0	4	1	0	0
neg	1004.0	1005.0	0	0	5	1	0	1	0	1	1	1	0	2	1	4	3	1	0	2	0	0	2	3	3	3	0	0	5	5	7	0	3	0	3	0	2	1	0	0	8
neg	1005.0	1006.0	3	1	0	1	1	3	0	0	0	0	3	2	2	0	0	0	0	1	0	4	1	0	2	1	1	2	7	7	7	1	0	1	0	1	2	3	3	2	7
neg	1006.0	1007.0	4	2	5	2	3	2	1	1	1	1	3	0	0	4	1	4	1	4	1	1	0	1	2	5	2	1	4	10	4	0	1	1	0	1	1	3	0	0	7
neg	1007.0	1008.0	1	2	1	0	1	3	1	1	0	0	1	3	2	0	0	1	0	1	0	1	1	1	4	2	2	3	6	11	6	0	3	0	0	0	1	5	4	2	3
neg	1008.0	1009.0	0	4	0	0	0	1	3	3	1	0	1	1	0	1	1	1	3	4	2	0	0	0	3	6	1	2	2	10	5	0	1	0	1	1	2	4	1	4	2
neg	1009.0	1010.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	1	1	2	14	9	8	1	2	0	1	1	3	1	0	5	1
neg	1010.0	1011.0	1	3	2	2	1	1	2	3	1	0	0	1	0	2	1	0	3	5	2	1	1	1	2	1	2	0	4	11	4	1	3	0	1	1	1	2	0	7	2
neg	1011.0	1012.0	3	2	2	0	0	0	0	0	0	1	1	3	1	0	0	1	0	2	1	0	0	3	3	0	2	2	8	2	7	1	0	0	1	0	0	2	1	1	1
neg	1012.0	1013.0	1	1	1	3	1	0	1	2	4	0	1	1	1	2	2	0	1	2	1	1	0	4	1	3	2	1	4	7	8	0	1	2	0	1	0	0	1	2	1
neg	1013.0	1014.0	4	4	1	1	4	3	1	0	3	2	2	3	2	0	1	1	0	3	1	1	2	2	2	2	2	3	9	13	9	0	0	3	1	2	3	2	2	5	1
neg	1014.0	1015.0	3	4	2	3	1	2	1	1	1	1	1	0	1	1	2	1	2	2	1	3	3	2	1	0	2	1	6	6	6	1	3	1	2	3	1	2	1	4	2
neg	1015.0	1016.0	1	2	1	1	1	1	0	0	3	1	3	0	0	0	0	0	0	3	2	0	2	2	5	6	5	3	3	9	4	0	2	2	2	2	1	3	2	2	1
neg	1016.0	1017.0	1	3	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	1	2	0	2	1	2	3	7	6	1	3	1	3	1	2	0	3	1	3
neg	1017.0	1018.0	2	1	0	2	4	3	1	1	1	2	4	2	5	2	1	3	1	5	1	2	2	2	6	2	5	1	5	14	4	1	3	1	3	3	2	4	3	3	0
neg	1018.0	1019.0	0	2	0	0	1	3	0	2	0	2	0	1	2	2	1	2	0	3	0	0	1	1	1	2	2	1	2	10	3	1	3	1	0	1	0	1	0	4	2
neg	1019.0	1020.0	3	2	2	2	6	9	1	0	2	2	5	6	5	1	3	3	0	5	2	6	2	3	2	5	1	5	3	10	5	0	1	1	1	0	3	5	2	2	1
neg	1020.0	1021.0	1	0	3	1	1	0	1	1	0	1	1	0	1	4	0	0	0	1	0	1	0	1	1	3	1	1	5	10	8	0	0	0	0	0	2	3	0	1	6
neg	1021.0	1022.0	3	3	4	3	3	4	0	1	1	0	4	2	5	2	0	5	1	1	1	3	0	1	2	3	2	6	4	4	11	1	0	1	1	0	4	4	3	4	1
neg	1022.0	1023.0	0	0	1	1	1	1	0	0	0	2	1	1	1	0	0	2	0	2	0	1	0	0	0	6	1	2	6	7	2	0	0	1	1	2	1	1	0	1	3
neg	1023.0	1024.0	0	2	0	0	2	2	0	1	1	0	2	2	1	0	0	2	0	1	0	1	1	1	0	0	0	1	3	1	2	0	1	2	1	1	0	4	3	3	1
neg	1024.0	1025.0	1	1	1	1	1	0	3	1	0	1	0	1	1	1	1	0	3	1	2	0	1	2	1	4	1	0	3	8	7	1	1	0	0	2	3	2	0	3	4
neg	1025.0	1026.0	1	3	2	4	2	4	0	1	1	1	3	4	4	0	2	2	1	2	1	1	1	1	0	1	0	6	7	9	6	0	1	1	1	1	2	2	1	6	1
neg	1026.0	1027.0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	2	1	0	0	3	2	1	0	1	4	5	6	6	2	3	2	2	0	4	1	3	1	1
neg	1027.0	1028.0	2	2	0	1	0	3	0	0	1	1	0	0	1	2	0	1	0	1	1	0	0	1	1	0	4	7	11	7	7	0	0	0	2	1	1	2	3	1	0
neg	1028.0	1029.0	1	1	1	2	1	3	0	2	0	0	0	1	2	0	0	0	0	1	1	1	1	1	1	1	2	0	7	6	5	1	1	0	1	1	1	0	0	5	1
neg	1029.0	1030.0	3	2	3	1	2	3	1	2	0	0	1	2	3	1	1	3	2	0	2	1	1	2	1	4	0	0	5	4	6	1	1	2	1	2	2	2	1	2	3
neg	1030.0	1031.0	1	2	1	2	0	0	1	0	1	0	0	0	2	1	2	1	1	0	0	0	0	2	3	0	1	2	4	5	10	1	5	1	1	0	2	1	0	1	1
neg	1031.0	1032.0	4	3	0	1	3	5	0	1	2	1	3	3	0	1	2	1	1	6	1	4	0	3	2	3	3	7	5	4	10	0	0	0	0	2	1	3	0	3	1
neg	1032.0	1033.0	2	5	0	2	2	2	1	0	1	1	2	1	1	2	2	3	1	2	1	1	1	0	0	0	1	1	7	5	7	1	1	0	1	1	1	3	1	0	2
neg	1033.0	1034.0	2	2	1	1	3	1	0	0	0	0	1	2	2	1	0	0	0	1	0	2	1	1	1	5	2	1	6	6	10	0	1	0	1	1	1	3	0	0	2
neg	1034.0	1035.0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	1	1	1	0	0	0	0	1	0	2	3	1	7	8	5	2	2	0	1	0	0	3	0	1	2
neg	1035.0	1036.0	2	2	2	3	5	8	2	2	2	2	3	5	4	3	1	1	2	2	3	3	3	3	2	1	4	3	2	3	7	1	3	0	2	0	3	3	1	4	0
neg	1036.0	1037.0	1	0	2	1	1	1	1	1	2	2	2	3	2	3	1	2	2	1	1	0	1	3	1	2	0	0	7	10	5	0	0	0	0	2	2	2	1	3	2
neg	1037.0	1038.0	3	1	2	2	1	3	1	1	1	1	3	2	2	2	2	3	2	6	2	3	0	3	1	0	3	3	7	6	4	0	3	1	3	1	4	3	3	4	0
neg	1038.0	1039.0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	1	0	0	1	0	0	0	2	2	1	6	12	8	1	0	0	0	0	1	2	0	1	4
neg	1039.0	1040.0	2	1	1	3	1	1	0	1	0	2	2	0	3	1	0	0	1	1	1	1	2	1	0	1	0	0	8	4	6	0	1	1	1	0	5	2	1	0	1
neg	1040.0	1041.0	0	2	2	0	0	0	4	0	1	1	1	0	1	2	0	0	3	0	2	0	0	1	0	3	2	1	5	6	7	1	1	0	1	1	1	0	0	1	4
neg	1041.0	1042.0	2	4	2	3	4	5	0	0	3	2	3	3	6	2	2	1	0	2	1	2	2	2	2	4	0	1	7	13	9	0	0	2	4	1	3	1	4	3	1
neg	1042.0	1043.0	3	1	0	2	0	2	1	1	0	0	1	0	0	2	0	1	1	3	3	2	0	1	1	1	1	2	8	9	8	1	1	0	1	2	6	0	0	2	1
neg	1043.0	1044.0	5	6	6	4	9	8	7	3	7	4	7	2	5	6	4	0	6	4	5	7	7	4	3	2	2	3	6	14	4	1	3	1	1	4	3	6	0	0	3
neg	1044.0	1045.0	0	1	0	1	1	2	2	3	0	0	2	1	0	0	0	1	1	3	2	1	0	4	3	2	3	3	8	11	4	2	2	0	0	1	1	2	0	3	2
neg	1045.0	1046.0	1	3	1	1	4	4	0	1	1	0	1	4	4	0	0	2	0	2	1	4	2	5	2	3	5	2	7	7	6	1	3	1	0	1	2	2	0	4	0
neg	1046.0	1047.0	1	2	3	1	0	1	2	0	0	0	0	0	1	1	1	1	2	4	1	1	0	1	0	0	2	3	8	9	4	2	1	0	1	0	2	0	0	1	1
neg	1047.0	1048.0	5	3	0	1	4	3	0	0	0	0	2	4	4	0	0	2	0	3	0	3	1	3	4	2	2	1	8	3	4	2	1	1	1	0	4	2	3	1	2
neg	1048.0	1049.0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	2	2	3	0	1	2	3	2	1	1	0	8	6	4	1	0	0	0	0	4	2	0	0	3
neg	1049.0	1050.0	2	4	2	2	5	4	4	2	3	3	6	3	9	2	2	3	1	5	3	3	2	2	3	3	0	3	6	9	10	0	0	1	1	2	2	2	0	2	0
neg	1050.0	1051.0	3	2	1	3	2	2	0	2	3	4	5	2	4	3	4	5	3	3	2	0	2	0	0	1	2	1	5	10	7	0	0	1	1	2	1	3	2	1	1
neg	1051.0	1052.0	1	1	1	1	4	1	1	1	2	0	1	2	4	2	3	0	1	1	3	1	3	2	0	1	1	0	7	8	2	0	0	1	0	1	2	1	1	2	1
neg	1052.0	1053.0	1	1	1	1	1	0	0	0	1	1	2	1	2	0	1	0	1	1	0	1	1	1	1	2	3	1	9	7	6	0	1	1	0	1	1	2	1	2	3
neg	1053.0	1054.0	6	3	3	5	6	5	1	1	0	0	3	4	8	2	1	2	1	4	1	1	0	5	2	2	1	5	3	6	6	0	2	2	2	1	2	2	3	2	1
neg	1054.0	1055.0	2	1	0	2	1	0	2	1	3	0	0	1	4	0	2	0	1	2	2	0	2	2	1	0	0	0	5	4	3	0	2	0	3	1	2	2	0	0	0
neg	1055.0	1056.0	2	1	0	3	2	3	1	1	2	2	1	0	3	3	0	2	2	3	2	3	1	1	0	0	0	2	2	10	4	0	2	2	5	2	6	1	2	0	2
neg	1056.0	1057.0	0	2	3	0	0	1	1	1	1	2	0	0	1	3	1	1	2	0	0	0	0	2	0	1	0	0	6	5	10	0	0	0	2	1	2	1	0	0	4
neg	1057.0	1058.0	1	4	0	2	2	3	0	1	3	1	3	1	2	2	1	1	0	0	0	1	3	2	0	0	2	2	7	9	5	0	2	1	2	3	3	3	1	1	1
neg	1058.0	1059.0	1	0	2	2	0	2	0	1	0	0	1	0	1	2	1	2	1	2	1	0	0	1	2	1	0	4	6	12	4	1	1	0	1	1	3	2	0	0	2
neg	1059.0	1060.0	0	3	0	1	3	5	0	1	1	1	1	0	1	0	0	0	0	1	0	6	1	2	1	2	0	3	2	5	6	1	3	0	0	2	1	3	0	0	2
neg	1060.0	1061.0	2	3	0	0	0	1	2	2	1	2	0	2	2	0	2	2	1	2	2	2	1	2	3	1	2	1	0	9	3	0	1	0	0	1	1	0	0	5	1
neg	1061.0	1062.0	0	1	0	0	3	4	0	2	1	2	2	3	2	1	0	1	0	0	0	3	0	2	1	3	0	3	5	5	1	1	2	0	0	0	1	1	1	3	3
neg	1062.0	1063.0	2	1	3	1	1	3	1	1	2	1	1	0	1	3	2	0	5	2	1	3	2	1	2	2	1	2	3	9	6	0	0	0	0	1	1	3	1	2	5
neg	1063.0	1064.0	1	3	0	0	1	1	1	0	2	1	1	0	0	1	1	2	0	0	1	0	0	2	2	3	0	2	7	6	3	0	4	1	1	0	1	1	2	0	4
neg	1064.0	1065.0	1	1	1	0	0	4	0	0	0	0	0	0	1	0	0	0	1	1	0	3	0	1	0	0	1	2	3	10	6	0	4	1	1	1	3	1	1	2	1
neg	1065.0	1066.0	6	5	4	4	5	7	3	4	5	4	4	1	8	4	3	2	4	5	5	3	4	3	3	3	1	3	8	10	13	0	2	0	3	2	1	2	1	2	0
neg	1066.0	1067.0	1	4	0	3	4	1	0	1	0	1	1	0	2	0	4	0	0	0	0	0	3	2	1	0	2	2	7	11	9	0	1	1	2	1	2	2	0	1	3
neg	1067.0	1068.0	2	5	2	3	3	1	2	1	2	0	2	3	6	1	1	2	0	0	1	0	1	2	0	2	1	1	11	5	5	0	1	1	0	1	2	2	1	2	1
neg	1068.0	1069.0	3	1	0	1	0	1	1	0	3	0	0	2	3	1	0	0	0	0	0	1	1	3	0	0	0	1	4	3	3	0	2	0	2	0	1	0	0	1	0
neg	1069.0	1070.0	1	2	2	1	3	4	1	1	2	2	1	1	1	3	1	1	0	4	2	4	2	0	0	2	0	0	4	6	7	0	1	2	3	2	4	4	2	2	1
neg	1070.0	1071.0	0	3	1	0	1	1	1	1	2	0	1	1	1	2	1	0	1	2	1	1	1	1	0	1	1	2	4	7	7	0	1	0	1	1	0	7	2	1	2
