charge	min	max	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
pos	197.09999999999334	197.19999999999334	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
pos	197.9999999999933	198.0999999999933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	2	2	0	1
pos	198.0999999999933	198.19999999999328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pos	198.69999999999325	198.79999999999325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	198.79999999999325	198.89999999999324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pos	198.99999999999324	199.09999999999323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pos	199.09999999999323	199.19999999999322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	199.6999999999932	199.7999999999932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	199.89999999999318	199.99999999999318	2	2	1	2	0	1	0	1	1	0	1	0	2	1	1	1	0	0	0	1	0	2	2	3	1	5	0	1	1	2	1	0	2	0	0	1	0	1	3
pos	199.99999999999318	200.09999999999317	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pos	200.19999999999317	200.29999999999316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	200.99999999999312	201.09999999999312	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
pos	201.89999999999307	201.99999999999307	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	202.09999999999306	202.19999999999305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pos	202.59999999999303	202.69999999999303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
pos	203.099999999993	203.199999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	2	1	1	0	0
pos	203.59999999999297	203.69999999999297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	203.99999999999295	204.09999999999295	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	204.09999999999295	204.19999999999294	3	4	3	4	3	3	3	3	3	5	4	1	2	3	2	3	2	4	3	4	4	3	4	0	2	2	0	2	0	1	3	5	3	3	5	4	4	0	2
pos	204.6999999999929	204.7999999999929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	204.9999999999929	205.0999999999929	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	0	1	1	1	1	1	1	2	1	1	3	1	3	1	2	1	1	1	1	1	1
pos	205.0999999999929	205.19999999999288	2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	2	0	1	2	0	2	0	3	0	2
pos	205.69999999999285	205.79999999999285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	205.99999999999284	206.09999999999283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1
pos	206.19999999999283	206.29999999999282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	206.29999999999282	206.39999999999281	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	206.6999999999928	206.7999999999928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	206.7999999999928	206.8999999999928	0	1	2	0	1	1	1	0	1	1	2	0	0	3	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
pos	206.8999999999928	206.99999999999278	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	206.99999999999278	207.09999999999278	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pos	207.09999999999278	207.19999999999277	2	1	2	2	1	2	2	3	3	2	2	1	2	3	2	2	1	2	3	1	2	1	1	4	1	1	1	1	1	0	1	2	1	2	2	1	2	1	0
pos	207.19999999999277	207.29999999999276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pos	207.59999999999275	207.69999999999274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
pos	207.99999999999272	208.09999999999272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pos	208.09999999999272	208.1999999999927	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
pos	208.79999999999268	208.89999999999267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pos	208.99999999999267	209.09999999999266	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0
pos	209.9999999999926	210.0999999999926	2	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
pos	210.2999999999926	210.3999999999926	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	210.99999999999255	211.09999999999255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	211.09999999999255	211.19999999999254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pos	211.7999999999925	211.8999999999925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pos	211.9999999999925	212.0999999999925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pos	212.0999999999925	212.19999999999249	0	1	2	0	1	1	1	0	1	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
pos	212.19999999999249	212.29999999999248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	212.69999999999246	212.79999999999245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	212.99999999999244	213.09999999999243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1
pos	213.09999999999243	213.19999999999243	1	0	1	2	1	0	1	0	1	0	0	0	0	2	0	0	0	1	1	0	0	1	1	1	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0
pos	213.19999999999243	213.29999999999242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	213.5999999999924	213.6999999999924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pos	213.6999999999924	213.7999999999924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pos	213.99999999999238	214.09999999999238	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1
pos	214.09999999999238	214.19999999999237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pos	214.99999999999233	215.09999999999232	1	1	1	1	0	1	1	1	1	0	1	1	0	3	1	1	1	1	1	0	0	1	1	1	1	1	2	0	1	0	1	0	0	2	0	1	0	0	2
pos	215.09999999999232	215.19999999999231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	2	3	2	0	0
pos	215.5999999999923	215.6999999999923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	215.79999999999228	215.89999999999227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0
pos	215.89999999999227	215.99999999999227	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	215.99999999999227	216.09999999999226	1	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	1
pos	216.59999999999224	216.69999999999223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	216.69999999999223	216.79999999999222	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	216.89999999999222	216.9999999999922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	216.9999999999922	217.0999999999922	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
pos	217.0999999999922	217.1999999999922	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	2	0	2	0	0
pos	217.99999999999216	218.09999999999215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	218.09999999999215	218.19999999999214	1	2	3	1	2	2	2	0	2	1	2	0	1	2	3	3	2	1	3	0	3	2	2	2	2	3	2	0	1	0	2	3	5	6	4	6	3	0	2
pos	218.19999999999214	218.29999999999214	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	218.8999999999921	218.9999999999921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	218.9999999999921	219.0999999999921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
pos	219.0999999999921	219.1999999999921	2	0	1	1	1	3	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	4	0	0	2	3	0	5	0	2	0	0
pos	219.1999999999921	219.29999999999208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	219.99999999999204	220.09999999999204	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pos	220.09999999999204	220.19999999999203	0	1	1	1	0	1	4	2	0	2	1	1	1	0	2	1	1	1	2	1	0	0	1	2	1	1	0	1	3	0	0	1	1	1	1	1	1	1	1
pos	220.19999999999203	220.29999999999202	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	220.599999999992	220.699999999992	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	220.99999999999199	221.09999999999198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pos	221.09999999999198	221.19999999999197	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	221.99999999999193	222.09999999999192	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
pos	222.09999999999192	222.19999999999192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
pos	222.99999999999187	223.09999999999187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	223.09999999999187	223.19999999999186	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	2	4	0	3	2	0	2	2	2	1	2	2	2	3	0
pos	223.59999999999184	223.69999999999183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	223.79999999999183	223.89999999999182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
pos	223.89999999999182	223.99999999999181	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	223.99999999999181	224.0999999999918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	224.0999999999918	224.1999999999918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0
pos	224.99999999999176	225.09999999999175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pos	225.9999999999917	226.0999999999917	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
pos	226.89999999999165	226.99999999999164	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	1	0	2	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	2
pos	226.99999999999164	227.09999999999164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pos	227.09999999999164	227.19999999999163	1	0	1	0	0	5	0	0	0	0	0	0	3	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	6	3	2	3	1	0	0
pos	227.19999999999163	227.29999999999163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
pos	227.29999999999163	227.39999999999162	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	227.8999999999916	227.9999999999916	0	2	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	2	0	1	0	0	3	2	1	2	1	0	1	1	4	0	2	0	0	3	0	1	2
pos	227.9999999999916	228.09999999999158	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	1	0	1	1	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1
pos	228.09999999999158	228.19999999999158	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	1	0	0	0
pos	228.19999999999158	228.29999999999157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	228.79999999999154	228.89999999999154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
pos	228.99999999999153	229.09999999999152	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	229.09999999999152	229.19999999999152	3	3	2	0	2	4	3	3	2	1	2	3	2	2	5	3	1	4	3	5	3	0	1	0	1	3	3	3	2	4	1	4	5	3	4	4	3	0	0
pos	229.99999999999147	230.09999999999147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	230.09999999999147	230.19999999999146	0	0	0	0	1	1	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	0	2	0	0	0
pos	230.89999999999142	230.99999999999142	0	0	0	1	1	1	1	0	0	1	3	0	0	1	0	0	0	0	1	1	6	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	3
pos	230.99999999999142	231.0999999999914	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	231.0999999999914	231.1999999999914	0	1	0	2	1	2	0	0	0	0	0	1	0	0	1	0	0	1	1	2	1	0	1	1	0	1	3	1	2	0	2	2	4	1	5	0	2	1	0
pos	231.89999999999137	231.99999999999136	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	232.09999999999135	232.19999999999135	1	1	1	1	2	1	1	1	2	2	2	0	0	1	1	1	1	1	1	1	5	1	1	2	2	2	1	1	0	0	3	3	3	2	3	2	4	0	1
pos	232.59999999999133	232.69999999999132	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	232.79999999999131	232.8999999999913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pos	232.8999999999913	232.9999999999913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
pos	233.0999999999913	233.1999999999913	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	1	1	2	0	1	4	6	1	8	2	3	1	0
pos	233.59999999999127	233.69999999999126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
pos	233.99999999999125	234.09999999999124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
pos	234.09999999999124	234.19999999999123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	3	0	0	1	2	0	0
pos	234.9999999999912	235.09999999999118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	235.09999999999118	235.19999999999118	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	2	1	0	1	1	2	1	0	1	1	1	1
pos	235.59999999999116	235.69999999999115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0
pos	235.99999999999113	236.09999999999113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pos	236.09999999999113	236.19999999999112	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	2	0	2	0	2	0	0	0	0
pos	236.3999999999911	236.4999999999911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
pos	236.5999999999911	236.6999999999911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
pos	236.99999999999108	237.09999999999107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
pos	237.09999999999107	237.19999999999106	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0
pos	237.59999999999104	237.69999999999104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0
pos	237.79999999999103	237.89999999999102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pos	237.99999999999102	238.099999999991	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
pos	238.099999999991	238.199999999991	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0
pos	238.99999999999096	239.09999999999096	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	239.09999999999096	239.19999999999095	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0
pos	239.79999999999092	239.8999999999909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	239.9999999999909	240.0999999999909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1
pos	240.0999999999909	240.1999999999909	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
pos	240.59999999999087	240.69999999999087	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	241.09999999999084	241.19999999999084	0	1	0	0	2	6	1	0	4	3	4	3	0	3	1	1	0	1	2	2	1	2	2	0	2	0	2	1	1	2	3	1	4	4	1	4	2	0	1
pos	241.7999999999908	241.8999999999908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pos	241.8999999999908	241.9999999999908	0	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	0	1	0	1	2	2	1	0	1	1	0	0	0	3	1	2	1	0	1	0	0	0	1
pos	241.9999999999908	242.09999999999079	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pos	242.09999999999079	242.19999999999078	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
pos	242.19999999999078	242.29999999999077	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos	242.79999999999075	242.89999999999074	0	1	1	0	0	0	2	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
pos	242.89999999999074	242.99999999999073	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	1	2	2	0	1	0	1	0	0	0	0	0	0	1	2
